stnId,SPI1,tm,stnNm,avgTa,minTa,maxTa,sumRn,avgWs,avgTd,avgRhm,avgPa,avgTs
156,-0.103,1991-01-02,광주,-0.4,-2.4,1.6,0.0,4.8,-9.2,51.5,1013.1,1.3
156,-0.031,1991-01-03,광주,-0.4,-4.8,4.3,0.3,2.5,-5.7,68.8,1013.8,1.3
156,0.097,1991-01-04,광주,-1.2,-3.6,2.2,0.1,3.5,-7.7,61.8,1013.8,1.0
156,0.131,1991-01-05,광주,-3.4,-5.4,-0.3,0.5,2.9,-7.5,74.0,1012.7,0.6
156,0.14,1991-01-06,광주,-1.1,-5.2,3.9,0.1,1.9,-6.0,70.5,1015.7,1.1
156,0.173,1991-01-07,광주,0.1,-2.8,2.6,2.9,2.0,-3.6,77.3,1011.9,-0.1
156,0.325,1991-01-08,광주,-1.5,-2.8,0.3,0.1,3.7,-6.6,70.3,1012.5,1.2
156,-0.668,1991-01-09,광주,-0.2,-4.1,5.2,0.0,2.2,-6.5,63.0,1014.1,0.2
156,-0.651,1991-01-10,광주,3.5,1.6,6.6,0.0,2.0,-3.0,63.0,1012.6,2.2
156,-0.718,1991-01-11,광주,1.4,-1.3,4.6,0.0,2.5,-3.7,68.5,1010.2,2.2
156,-0.668,1991-01-12,광주,0.3,-1.7,4.5,0.9,1.9,-2.8,80.0,1012.2,1.4
156,-0.564,1991-01-13,광주,-1.3,-4.3,3.1,0.0,2.8,-7.8,63.3,1017.8,1.4
156,-0.56,1991-01-14,광주,-1.8,-4.4,0.8,0.0,1.9,-8.2,61.5,1020.3,-0.6
156,-0.631,1991-01-15,광주,-0.6,-5.4,7.3,0.0,1.4,-5.3,73.0,1019.5,1.4
156,-0.662,1991-01-16,광주,2.7,-3.4,9.2,0.0,1.2,-1.9,74.0,1017.2,1.5
156,-0.608,1991-01-17,광주,2.6,-1.8,5.5,0.0,3.3,-5.5,57.8,1017.6,2.6
156,-0.717,1991-01-18,광주,-0.1,-4.4,7.3,0.0,2.0,-11.1,47.8,1022.4,1.1
156,-0.663,1991-01-19,광주,1.9,-4.6,11.2,0.0,1.0,-7.1,55.8,1021.2,1.4
156,-0.639,1991-01-20,광주,5.2,-0.7,12.4,3.7,0.7,0.9,75.8,1015.3,3.8
156,-0.254,1991-01-21,광주,8.4,6.1,11.5,12.7,1.8,5.8,85.0,1008.1,8.2
156,0.324,1991-01-22,광주,5.9,3.8,7.5,1.0,1.7,3.5,85.0,1013.2,5.7
156,0.361,1991-01-23,광주,4.8,1.2,9.7,0.0,1.2,1.4,79.8,1018.7,5.5
156,0.286,1991-01-24,광주,5.8,2.8,8.1,4.2,2.7,2.0,77.3,1011.5,4.8
156,0.201,1991-01-25,광주,3.4,0.1,5.9,0.0,3.4,-3.8,61.8,1014.7,4.4
156,0.136,1991-01-26,광주,1.0,-2.1,7.1,0.0,2.4,-6.7,58.3,1019.3,2.7
156,0.175,1991-01-27,광주,0.4,-2.3,5.0,0.0,2.3,-6.1,64.0,1020.9,2.2
156,0.183,1991-01-28,광주,-0.2,-5.6,5.1,0.0,1.1,-6.8,64.8,1022.3,0.5
156,0.146,1991-01-29,광주,2.0,-2.7,9.2,0.0,1.2,-6.5,60.5,1021.7,3.2
156,0.141,1991-01-30,광주,1.2,-3.3,7.6,0.0,1.6,-4.9,67.5,1020.7,2.7
156,0.089,1991-01-31,광주,1.3,-3.0,7.0,0.0,2.1,-4.1,69.8,1016.5,2.5
156,-0.052,1991-02-01,광주,-0.1,-3.2,4.4,0.0,2.7,-4.9,71.5,1013.8,0.4
156,-0.131,1991-02-02,광주,0.0,-4.3,6.5,0.0,2.0,-7.5,60.0,1016.1,2.0
156,-0.136,1991-02-03,광주,-0.3,-5.6,5.9,0.0,1.8,-4.6,74.0,1015.0,1.5
156,-0.157,1991-02-04,광주,0.9,-1.7,4.3,0.7,3.3,-3.5,74.8,1012.9,1.3
156,-0.085,1991-02-05,광주,1.8,-1.6,5.8,0.0,2.7,-5.9,57.5,1015.4,2.9
156,-0.101,1991-02-06,광주,1.5,-3.0,7.9,0.0,1.2,-4.4,68.0,1013.1,3.3
156,-0.267,1991-02-07,광주,3.6,-2.6,9.7,0.1,2.1,-1.0,73.3,1010.8,4.3
156,-0.244,1991-02-08,광주,4.1,-0.1,9.9,0.0,2.3,-4.2,58.0,1014.9,5.1
156,-0.307,1991-02-09,광주,4.2,-0.6,9.1,6.8,1.2,0.7,77.5,1011.2,3.4
156,-0.011,1991-02-10,광주,5.3,3.5,7.3,8.6,2.3,3.6,89.3,1004.0,5.1
156,0.392,1991-02-11,광주,5.0,1.9,8.4,0.3,2.6,0.2,71.3,1010.9,4.6
156,0.328,1991-02-12,광주,3.9,-0.5,10.8,0.0,1.6,-4.1,60.8,1016.2,4.7
156,0.294,1991-02-13,광주,4.7,1.9,9.6,0.0,1.8,-0.7,69.0,1015.6,4.1
156,0.216,1991-02-14,광주,6.4,1.3,12.7,3.2,1.6,2.9,79.0,1008.4,4.9
156,0.281,1991-02-15,광주,5.7,3.8,7.0,9.2,4.1,3.0,83.0,1000.6,5.7
156,0.598,1991-02-16,광주,3.8,0.1,8.7,0.0,2.4,-0.9,72.3,1007.5,4.5
156,0.546,1991-02-17,광주,2.8,-0.7,6.7,0.0,1.4,-3.8,62.8,1014.7,3.3
156,0.558,1991-02-18,광주,2.4,0.0,5.0,0.0,2.2,-1.6,74.8,1012.3,2.6
156,0.556,1991-02-19,광주,-0.7,-3.2,2.6,0.2,5.0,-8.9,56.3,1013.1,2.2
156,0.401,1991-02-20,광주,-1.6,-4.4,3.0,2.2,2.6,-5.5,76.3,1011.9,0.6
156,-0.008,1991-02-21,광주,-2.4,-6.0,-0.6,0.8,4.7,-7.7,67.5,1014.7,0.9
156,-0.076,1991-02-22,광주,-6.2,-9.4,-2.3,6.4,4.0,-9.0,80.3,1015.4,-1.3
156,0.18,1991-02-23,광주,-7.3,-11.7,-2.9,0.7,2.4,-12.2,68.3,1022.1,-0.6
156,0.08,1991-02-24,광주,-5.4,-10.2,-0.7,0.0,2.9,-11.0,66.8,1025.1,-1.0
156,0.06,1991-02-25,광주,-2.5,-8.5,4.1,0.0,1.9,-9.0,66.5,1025.2,1.3
156,0.026,1991-02-26,광주,-1.0,-7.6,7.5,0.0,1.1,-6.4,70.0,1021.9,2.2
156,0.012,1991-02-27,광주,4.6,-0.3,9.5,4.8,1.9,2.5,85.8,1013.3,3.4
156,0.115,1991-02-28,광주,4.7,0.8,8.2,1.1,3.2,-0.3,72.0,1010.7,5.5
156,0.109,1991-03-01,광주,3.2,-1.5,10.6,0.0,2.9,-8.5,44.3,1013.7,4.5
156,0.062,1991-03-02,광주,3.2,-2.3,11.0,0.0,2.2,-7.3,47.8,1016.1,4.5
156,0.065,1991-03-03,광주,3.9,-2.8,12.3,0.0,1.5,-2.6,66.0,1017.1,5.3
156,0.089,1991-03-04,광주,5.5,-0.3,11.2,0.0,1.3,-0.3,68.0,1011.3,4.3
156,0.074,1991-03-05,광주,8.2,0.8,17.7,0.0,1.6,0.5,64.0,1007.6,7.3
156,0.042,1991-03-06,광주,8.4,1.3,16.9,0.0,2.0,1.8,68.0,1009.1,8.3
156,-0.023,1991-03-07,광주,6.6,3.9,11.8,12.6,1.5,4.6,87.3,1010.8,6.2
156,0.286,1991-03-08,광주,7.0,5.4,10.0,15.2,2.8,5.1,87.8,1002.6,7.0
156,0.62,1991-03-09,광주,5.2,2.7,7.5,1.0,3.2,1.3,76.0,1009.0,6.4
156,0.591,1991-03-10,광주,3.8,0.3,6.1,25.6,1.8,1.8,86.8,1010.2,3.8
156,1.115,1991-03-11,광주,5.8,4.6,7.2,12.2,1.9,4.7,92.8,1007.1,6.1
156,1.222,1991-03-12,광주,7.7,2.6,14.5,0.0,3.1,-0.9,61.0,1013.5,8.7
156,1.117,1991-03-13,광주,6.4,0.0,14.8,0.0,2.6,-2.1,58.3,1015.5,7.3
156,1.141,1991-03-14,광주,2.7,-0.6,7.1,0.0,4.5,-7.4,50.0,1018.9,4.3
156,1.119,1991-03-15,광주,2.6,-2.4,10.0,1.7,1.7,-1.4,75.0,1017.0,3.0
156,1.197,1991-03-16,광주,3.4,1.6,7.1,1.2,3.0,0.1,79.0,1012.9,4.1
156,1.12,1991-03-17,광주,4.4,-0.5,10.9,0.0,2.5,-4.3,54.5,1015.3,5.4
156,0.894,1991-03-18,광주,5.9,-1.9,15.3,0.0,1.5,-1.7,64.3,1014.0,6.7
156,0.897,1991-03-19,광주,11.2,2.6,20.7,0.0,2.5,4.3,68.5,1008.4,11.0
156,0.86,1991-03-20,광주,15.8,10.0,21.7,0.1,2.4,11.9,79.5,1004.5,16.7
156,0.865,1991-03-21,광주,9.2,6.8,11.3,1.1,1.9,4.6,74.0,1010.5,10.5
156,0.887,1991-03-22,광주,6.0,3.8,8.4,13.8,2.7,4.2,88.3,1004.6,7.0
156,1.256,1991-03-23,광주,10.6,5.5,17.9,0.0,2.2,5.1,71.0,1006.3,11.9
156,1.246,1991-03-24,광주,10.4,3.0,19.3,0.0,1.7,2.3,62.5,1007.6,11.1
156,0.996,1991-03-25,광주,12.0,8.8,16.6,8.4,1.2,9.7,86.5,1007.9,12.2
156,1.231,1991-03-26,광주,11.1,7.6,17.4,4.0,1.7,6.9,80.8,1006.6,11.1
156,1.276,1991-03-27,광주,9.5,8.0,11.4,2.8,1.7,8.4,92.3,1006.5,10.2
156,1.589,1991-03-28,광주,9.0,6.6,13.9,0.5,2.2,5.3,80.0,1016.0,11.6
156,1.675,1991-03-29,광주,9.7,5.6,14.4,0.0,1.6,5.1,75.5,1018.0,10.3
156,1.453,1991-03-30,광주,8.1,4.1,13.0,0.0,4.0,-1.1,55.3,1016.1,9.0
156,1.362,1991-03-31,광주,4.1,0.7,9.2,0.0,4.4,-6.2,49.3,1018.7,6.9
156,1.415,1991-04-01,광주,4.2,-1.0,10.0,0.0,3.6,-7.0,46.8,1021.5,6.4
156,1.332,1991-04-02,광주,5.7,-0.8,13.0,0.0,2.5,-4.3,51.8,1022.4,7.6
156,1.198,1991-04-03,광주,7.9,-0.1,17.8,0.0,1.9,-1.8,56.3,1020.1,10.1
156,1.193,1991-04-04,광주,9.3,2.3,18.2,0.0,2.1,-1.1,57.8,1014.2,10.3
156,1.214,1991-04-05,광주,11.1,2.0,20.9,0.0,1.5,0.5,55.8,1010.0,12.5
156,1.05,1991-04-06,광주,12.9,5.1,21.8,0.0,1.4,4.6,62.0,1007.2,12.3
156,0.692,1991-04-07,광주,16.6,11.4,23.5,0.0,2.6,6.1,51.3,1004.2,16.6
156,0.225,1991-04-08,광주,15.5,8.9,24.0,0.0,1.8,6.0,57.5,1004.4,16.4
156,0.201,1991-04-09,광주,15.8,8.0,24.2,0.0,1.7,7.7,59.3,1005.0,18.2
156,-0.583,1991-04-10,광주,14.8,13.3,15.9,4.7,2.1,10.8,76.8,999.7,14.1
156,-0.783,1991-04-11,광주,18.1,14.0,23.3,0.0,1.2,13.3,74.3,1000.5,17.8
156,-0.829,1991-04-12,광주,17.4,15.5,20.9,0.0,1.7,13.1,75.8,1000.6,16.8
156,-0.828,1991-04-13,광주,13.3,8.7,15.6,7.6,3.3,10.4,82.8,999.7,15.8
156,-0.586,1991-04-14,광주,12.3,6.4,18.5,0.0,2.5,1.9,53.5,1006.4,14.4
156,-0.627,1991-04-15,광주,12.7,3.9,21.1,0.0,1.6,1.0,47.8,1008.0,13.6
156,-0.649,1991-04-16,광주,16.2,7.2,26.5,0.0,1.6,4.6,49.0,1009.0,17.0
156,-0.641,1991-04-17,광주,14.7,11.3,18.7,150.6,2.3,12.4,87.0,1000.3,14.0
156,2.119,1991-04-18,광주,11.5,9.4,16.8,8.5,2.6,10.3,92.3,999.2,12.9
156,2.377,1991-04-19,광주,11.8,5.0,19.1,0.0,2.5,4.0,62.5,1007.7,14.6
156,2.319,1991-04-20,광주,12.0,5.6,19.1,0.0,2.6,1.7,52.5,1007.7,13.5
156,2.223,1991-04-21,광주,12.5,4.5,21.5,0.0,2.3,2.0,51.5,1009.7,13.8
156,2.113,1991-04-22,광주,14.0,6.5,22.4,0.0,1.9,4.4,55.8,1014.1,14.1
156,2.113,1991-04-23,광주,14.5,9.6,20.9,0.0,1.9,8.4,67.3,1015.4,13.6
156,1.923,1991-04-24,광주,17.2,13.2,22.8,0.0,1.5,11.4,70.5,1011.5,17.7
156,1.595,1991-04-25,광주,15.9,10.7,23.5,0.0,2.2,11.0,76.3,1009.2,18.1
156,1.48,1991-04-26,광주,15.4,10.0,23.4,0.0,3.3,5.2,57.8,1009.4,18.7
156,1.405,1991-04-27,광주,16.8,9.5,25.0,0.0,1.8,6.7,55.8,1007.3,19.8
156,1.313,1991-04-28,광주,17.1,8.6,25.5,0.0,1.9,5.6,49.0,1001.1,19.7
156,1.285,1991-04-29,광주,15.2,9.9,19.1,0.0,3.5,7.2,61.8,999.2,18.1
156,1.221,1991-04-30,광주,13.7,6.5,21.3,0.0,2.6,4.2,55.8,1000.7,17.3
156,1.206,1991-05-01,광주,12.6,8.8,16.5,0.0,4.9,1.8,48.5,998.5,17.1
156,1.156,1991-05-02,광주,11.6,8.2,15.6,0.0,5.5,1.9,52.5,1003.7,15.6
156,1.105,1991-05-03,광주,12.3,5.8,19.7,0.0,2.8,1.7,53.8,1011.2,17.1
156,1.086,1991-05-04,광주,13.4,4.9,22.3,0.0,2.2,0.7,47.5,1013.5,18.2
156,1.094,1991-05-05,광주,15.6,6.6,23.2,0.0,2.6,2.9,45.5,1011.2,19.8
156,1.142,1991-05-06,광주,15.4,11.7,17.5,5.2,4.9,8.4,64.5,1003.9,14.9
156,1.274,1991-05-07,광주,14.3,12.4,17.1,2.6,2.5,11.8,85.3,1004.5,14.5
156,1.269,1991-05-08,광주,14.0,11.6,19.0,2.6,2.2,10.4,80.3,1005.9,15.9
156,1.286,1991-05-09,광주,16.4,10.8,24.7,0.0,1.9,7.7,62.5,1006.6,17.2
156,1.3,1991-05-10,광주,18.6,11.6,25.3,0.0,2.5,9.0,56.0,1009.3,19.3
156,1.21,1991-05-11,광주,17.9,13.7,21.5,0.0,0.8,9.8,61.0,1009.6,16.9
156,1.185,1991-05-12,광주,18.7,13.1,25.6,0.0,2.2,8.7,53.3,1005.8,21.0
156,1.209,1991-05-13,광주,18.4,10.4,27.0,0.0,1.5,10.2,62.0,1007.2,22.2
156,1.021,1991-05-14,광주,20.3,12.6,27.3,0.0,1.7,10.3,57.8,1006.6,23.8
156,0.991,1991-05-15,광주,20.5,14.9,25.2,0.0,3.0,14.6,69.5,1000.2,22.9
156,0.962,1991-05-16,광주,15.4,11.6,22.2,0.0,3.1,9.6,68.8,998.3,17.5
156,0.996,1991-05-17,광주,16.4,10.0,22.5,0.0,3.2,6.3,55.5,1000.3,20.6
156,-1.823,1991-05-18,광주,19.4,9.9,28.3,0.0,2.1,8.2,50.5,1001.9,23.0
156,-1.964,1991-05-19,광주,21.3,19.4,23.2,0.0,1.9,16.7,74.8,1001.8,21.6
156,-1.986,1991-05-20,광주,22.2,16.5,27.1,0.0,2.2,14.6,63.8,1003.5,22.7
