stnId,SPI1,tm,stnNm,avgTa,minTa,maxTa,sumRn,avgWs,avgTd,avgRhm,avgPa,avgTs
146,0.388,1991-01-24,전주,4.6,2.1,6.5,2.8,1.6,0.1,73.8,1014.3,3.5
146,0.333,1991-01-25,전주,2.0,-2.1,5.7,0.2,1.4,-4.1,67.8,1017.4,3.8
146,0.158,1991-01-26,전주,-0.9,-4.4,5.3,0.0,1.0,-8.0,59.0,1022.0,1.9
146,0.206,1991-01-27,전주,-1.1,-4.3,3.9,0.0,0.8,-8.4,61.8,1024.0,2.7
146,0.221,1991-01-28,전주,-2.2,-7.5,4.1,0.0,0.4,-8.0,67.0,1025.3,1.0
146,0.234,1991-01-29,전주,-0.4,-5.1,7.3,0.0,0.5,-7.1,64.0,1024.9,3.0
146,0.229,1991-01-30,전주,-0.4,-4.5,5.8,0.0,0.6,-5.9,69.5,1023.6,2.6
146,0.201,1991-01-31,전주,-0.2,-4.0,6.2,0.0,0.9,-6.0,67.8,1019.1,2.8
146,0.068,1991-02-01,전주,-2.5,-5.7,2.5,0.0,1.2,-6.8,73.8,1016.5,1.2
146,0.001,1991-02-02,전주,-2.8,-8.0,4.3,0.0,0.7,-8.5,68.8,1019.2,1.7
146,-0.1,1991-02-03,전주,-1.6,-6.1,4.0,0.0,0.7,-5.7,75.3,1017.6,0.8
146,-0.094,1991-02-04,전주,1.3,-2.1,4.3,0.6,2.4,-5.4,64.3,1015.0,1.7
146,0.024,1991-02-05,전주,-0.7,-3.6,4.5,0.0,0.9,-6.4,66.8,1018.2,2.8
146,0.037,1991-02-06,전주,0.0,-5.4,7.7,0.0,0.5,-4.9,72.8,1016.0,2.8
146,-0.224,1991-02-07,전주,2.7,-3.2,9.1,0.9,1.5,-0.8,80.5,1012.8,3.8
146,-0.169,1991-02-08,전주,2.3,-1.6,7.8,0.0,1.2,-5.3,61.8,1018.0,4.1
146,-0.224,1991-02-09,전주,3.8,-2.4,11.0,11.1,1.1,-1.7,68.8,1013.8,3.0
146,0.294,1991-02-10,전주,4.0,2.8,5.8,11.1,1.0,2.9,92.3,1007.2,4.5
146,0.757,1991-02-11,전주,4.2,0.0,6.8,1.6,1.6,-0.1,73.3,1013.2,4.2
146,0.669,1991-02-12,전주,1.5,-2.9,8.2,0.0,0.9,-4.4,69.5,1019.3,4.3
146,0.638,1991-02-13,전주,2.8,0.1,8.2,0.0,0.6,-3.7,62.8,1018.6,2.9
146,0.569,1991-02-14,전주,4.2,-1.1,10.3,2.2,0.6,0.3,78.8,1011.6,5.2
146,0.635,1991-02-15,전주,4.2,2.7,6.7,16.9,1.7,3.2,93.0,1003.5,4.8
146,1.315,1991-02-16,전주,2.9,-0.6,7.6,0.0,1.0,-1.4,76.0,1010.5,5.0
146,1.216,1991-02-17,전주,1.2,-3.1,5.9,0.0,0.7,-6.1,63.0,1017.8,2.7
146,1.233,1991-02-18,전주,1.3,-1.1,4.3,0.2,1.3,-3.3,71.5,1014.8,1.9
146,1.258,1991-02-19,전주,-1.4,-4.2,1.6,0.0,2.5,-10.0,55.0,1015.6,1.7
146,1.25,1991-02-20,전주,-2.0,-6.3,2.3,1.4,1.6,-8.2,64.8,1014.0,0.9
146,1.017,1991-02-21,전주,-3.1,-7.5,0.0,0.5,2.7,-9.2,64.3,1017.0,0.9
146,0.93,1991-02-22,전주,-7.5,-11.7,-4.3,4.8,1.9,-13.5,63.5,1018.4,-2.0
146,0.978,1991-02-23,전주,-9.2,-15.5,-2.9,0.1,0.7,-15.1,65.0,1024.9,-2.0
146,0.82,1991-02-24,전주,-7.4,-13.8,-2.0,0.0,1.0,-11.8,71.5,1027.6,-1.2
146,0.773,1991-02-25,전주,-4.2,-11.0,3.3,0.0,0.9,-10.1,66.3,1027.7,1.9
146,0.66,1991-02-26,전주,-1.3,-7.4,5.8,0.0,0.6,-6.5,71.3,1024.5,3.5
146,0.678,1991-02-27,전주,3.8,-0.9,7.2,6.5,1.7,0.3,77.8,1016.0,2.5
146,0.784,1991-02-28,전주,4.1,-0.4,7.2,3.1,2.1,-3.4,65.0,1013.7,4.6
146,0.8,1991-03-01,전주,1.1,-3.6,7.5,0.0,1.2,-8.3,50.8,1017.6,4.2
146,0.77,1991-03-02,전주,1.1,-5.1,8.7,0.0,0.9,-7.4,56.8,1019.4,4.4
146,0.758,1991-03-03,전주,2.7,-2.9,11.6,0.0,0.9,-4.2,65.5,1019.8,5.5
146,0.726,1991-03-04,전주,4.6,-1.8,12.4,0.0,0.6,-1.8,67.0,1014.0,4.4
146,0.694,1991-03-05,전주,5.6,-1.7,15.3,0.0,0.8,-0.7,70.5,1010.8,6.2
146,0.618,1991-03-06,전주,6.5,-0.3,15.3,0.0,1.1,2.0,76.5,1012.4,7.9
146,0.539,1991-03-07,전주,5.3,0.8,12.6,6.5,1.8,1.8,81.3,1013.8,5.8
146,0.661,1991-03-08,전주,6.2,4.6,7.6,29.8,1.3,3.7,84.5,1005.4,6.1
146,1.268,1991-03-09,전주,4.4,3.0,5.5,1.1,1.7,1.3,80.5,1011.6,5.1
146,1.226,1991-03-10,전주,2.8,-0.3,5.2,17.9,0.7,1.3,89.5,1013.6,3.7
146,1.556,1991-03-11,전주,5.5,3.0,9.0,6.8,0.7,2.9,84.8,1010.2,6.0
146,1.486,1991-03-12,전주,6.2,2.0,12.1,0.0,1.7,-2.1,61.8,1016.8,8.3
146,1.384,1991-03-13,전주,3.7,-2.2,11.2,0.0,1.3,-3.2,64.3,1018.9,6.5
146,1.4,1991-03-14,전주,1.9,-2.0,6.0,0.0,2.3,-8.1,50.8,1022.3,5.0
146,1.383,1991-03-15,전주,1.5,-4.3,9.7,2.8,0.9,-3.4,71.5,1019.7,5.6
146,1.463,1991-03-16,전주,2.5,0.5,6.2,1.4,1.6,-0.8,79.0,1015.7,4.2
146,1.446,1991-03-17,전주,2.9,-2.4,9.4,0.0,1.2,-5.2,58.5,1018.2,6.1
146,1.055,1991-03-18,전주,4.9,-2.7,14.4,0.0,0.8,-2.3,64.5,1016.3,7.1
146,1.113,1991-03-19,전주,11.1,2.4,20.7,0.0,1.3,1.9,58.3,1010.4,11.0
146,1.109,1991-03-20,전주,12.3,8.0,15.2,0.4,1.5,10.6,89.5,1007.5,11.6
146,1.117,1991-03-21,전주,8.7,6.7,12.9,0.3,2.7,0.4,59.3,1013.7,9.2
146,1.102,1991-03-22,전주,6.5,3.9,7.7,4.6,0.9,3.4,80.8,1007.5,7.4
146,1.196,1991-03-23,전주,8.1,2.5,16.4,0.0,1.1,3.1,74.8,1009.4,11.5
146,1.149,1991-03-24,전주,8.5,1.2,17.4,0.0,1.0,0.9,62.5,1010.4,11.8
146,0.992,1991-03-25,전주,10.4,6.7,16.8,5.5,0.8,7.1,80.5,1011.1,12.1
146,1.197,1991-03-26,전주,10.2,6.2,18.3,5.1,2.0,4.8,75.3,1009.8,11.9
146,1.313,1991-03-27,전주,8.2,7.2,9.9,14.2,1.0,6.2,87.3,1009.3,9.2
146,2.088,1991-03-28,전주,7.6,4.1,12.6,0.7,1.2,4.2,80.5,1019.1,9.9
146,2.171,1991-03-29,전주,7.8,3.3,13.3,0.0,1.0,3.6,75.3,1021.0,8.4
146,1.759,1991-03-30,전주,6.8,2.8,11.7,0.0,2.6,-2.0,59.3,1019.4,8.3
146,1.584,1991-03-31,전주,3.3,-1.3,8.4,0.0,2.3,-8.1,46.5,1021.6,8.0
146,1.512,1991-04-01,전주,3.0,-3.2,9.5,0.0,1.9,-8.2,46.5,1024.6,8.0
146,1.508,1991-04-02,전주,4.2,-3.1,12.4,0.0,1.3,-4.2,57.8,1025.4,9.8
146,1.408,1991-04-03,전주,7.1,-0.2,16.4,0.0,1.3,-1.0,63.0,1023.3,11.7
146,1.423,1991-04-04,전주,8.5,0.8,17.4,0.0,1.2,-2.0,52.0,1016.7,11.4
146,1.445,1991-04-05,전주,9.0,0.2,19.2,0.0,1.2,-1.8,52.8,1013.0,13.0
146,1.298,1991-04-06,전주,12.0,4.2,20.4,0.0,0.8,5.6,67.5,1010.3,13.5
146,1.086,1991-04-07,전주,15.2,10.1,22.3,0.0,1.7,3.4,47.5,1007.4,15.9
146,0.21,1991-04-08,전주,14.2,6.7,23.4,0.0,1.2,2.0,44.8,1007.3,16.2
146,0.21,1991-04-09,전주,14.7,6.3,25.5,0.0,1.0,4.3,52.0,1007.6,17.8
146,-0.484,1991-04-10,전주,14.7,10.9,17.8,2.4,0.8,9.6,72.0,1002.7,15.2
146,-0.669,1991-04-11,전주,18.7,14.0,25.1,0.0,1.1,12.1,67.3,1002.8,19.9
146,-0.741,1991-04-12,전주,16.9,12.5,23.5,0.9,0.9,11.3,70.8,1002.9,17.3
146,-0.68,1991-04-13,전주,11.6,8.8,14.4,13.0,1.8,9.5,86.8,1002.7,13.3
146,-0.214,1991-04-14,전주,11.2,6.0,17.5,0.0,1.3,1.8,57.3,1009.1,15.0
146,-0.3,1991-04-15,전주,11.5,2.8,20.3,0.0,1.0,-1.9,43.0,1010.9,14.7
146,-0.341,1991-04-16,전주,14.9,5.5,24.3,0.0,1.0,2.1,48.5,1012.1,17.5
146,-0.342,1991-04-17,전주,14.1,9.1,17.4,69.0,1.6,9.5,75.0,1002.0,12.9
146,1.216,1991-04-18,전주,11.4,6.3,17.2,4.1,1.5,8.8,85.0,1001.6,12.6
146,1.254,1991-04-19,전주,9.8,2.3,18.1,0.0,1.3,1.4,59.3,1010.6,14.3
146,1.222,1991-04-20,전주,10.9,4.1,18.3,0.0,1.5,2.1,59.8,1010.4,14.4
146,1.2,1991-04-21,전주,11.9,3.5,20.3,0.0,1.3,0.4,44.8,1012.2,15.2
146,1.071,1991-04-22,전주,13.3,5.2,20.3,0.0,0.9,2.6,49.5,1016.4,14.4
146,1.072,1991-04-23,전주,14.3,7.7,21.9,0.0,1.5,4.1,51.3,1017.6,13.1
146,1.052,1991-04-24,전주,16.4,11.6,22.9,0.0,1.2,10.1,68.0,1014.2,17.7
146,0.881,1991-04-25,전주,15.8,10.4,24.2,0.0,1.5,11.5,77.3,1011.4,20.5
146,0.769,1991-04-26,전주,14.1,9.3,21.7,0.0,2.0,1.7,52.0,1012.6,19.7
146,0.432,1991-04-27,전주,15.6,6.8,23.8,0.0,1.3,5.5,51.5,1009.7,21.3
146,0.379,1991-04-28,전주,16.3,8.0,25.0,0.0,1.3,6.6,55.8,1003.7,22.4
146,0.34,1991-04-29,전주,14.8,9.8,19.7,3.2,2.0,8.6,68.8,1001.9,18.5
146,0.396,1991-04-30,전주,14.4,5.9,21.7,0.9,2.3,2.6,50.3,1002.4,19.9
146,0.376,1991-05-01,전주,11.7,8.6,16.3,0.0,3.2,2.2,52.5,1000.5,17.9
146,0.382,1991-05-02,전주,11.5,7.7,16.1,0.0,3.3,2.4,56.0,1005.3,18.6
146,0.35,1991-05-03,전주,12.5,5.0,19.4,0.0,1.8,2.9,55.0,1013.7,19.8
146,0.317,1991-05-04,전주,13.0,4.1,21.5,0.0,1.4,0.3,46.3,1016.2,21.2
146,0.31,1991-05-05,전주,15.0,5.2,25.0,0.0,1.1,2.7,45.5,1013.5,22.3
146,0.349,1991-05-06,전주,15.2,10.6,19.6,4.0,1.8,6.4,57.8,1006.7,15.3
146,0.426,1991-05-07,전주,15.3,13.4,17.2,1.5,1.0,12.3,83.0,1006.9,16.0
146,0.426,1991-05-08,전주,14.0,11.2,19.6,5.5,1.4,10.7,82.0,1008.2,16.6
146,0.503,1991-05-09,전주,17.2,10.7,24.6,0.0,1.4,7.2,55.8,1008.7,20.6
146,0.523,1991-05-10,전주,18.9,11.1,26.3,0.0,1.8,7.3,47.3,1011.1,21.7
146,0.386,1991-05-11,전주,18.2,12.5,23.4,0.0,0.8,5.4,45.3,1011.9,19.8
146,0.339,1991-05-12,전주,17.7,11.4,25.4,0.0,1.5,7.9,54.8,1008.3,23.6
146,0.34,1991-05-13,전주,17.1,9.7,25.0,0.0,1.1,9.4,65.0,1010.0,24.4
146,-0.004,1991-05-14,전주,18.6,9.6,28.2,0.0,1.1,9.8,60.8,1008.9,26.3
146,-0.066,1991-05-15,전주,19.3,13.8,26.7,16.6,2.0,12.8,68.3,1002.2,25.5
146,0.237,1991-05-16,전주,14.2,10.3,20.1,1.4,2.1,9.5,74.3,1000.4,16.6
146,0.276,1991-05-17,전주,15.8,10.3,22.5,0.0,2.0,6.4,57.0,1002.5,19.8
146,-1.517,1991-05-18,전주,19.8,9.4,29.7,0.0,1.8,6.6,45.3,1003.2,23.3
146,-1.688,1991-05-19,전주,22.8,19.2,26.6,0.0,1.4,17.0,70.3,1003.9,24.8
146,-1.525,1991-05-20,전주,22.9,15.6,30.0,0.0,1.0,12.5,55.0,1005.8,25.6
146,-1.542,1991-05-21,전주,21.1,13.2,28.8,0.0,1.2,11.0,56.0,1003.3,27.6
146,-1.433,1991-05-22,전주,21.8,14.4,29.3,0.0,1.2,13.8,63.0,1000.1,28.6
146,-1.435,1991-05-23,전주,24.8,16.6,32.8,0.0,1.8,11.1,47.0,1001.3,30.2
146,-1.447,1991-05-24,전주,22.0,20.0,23.3,5.7,1.7,16.5,71.3,1000.0,22.6
146,-1.294,1991-05-25,전주,24.3,21.8,27.2,5.7,3.2,19.5,74.8,999.7,24.1
146,-1.181,1991-05-26,전주,19.6,15.3,23.8,15.6,2.0,17.3,87.3,999.2,20.0
146,-0.834,1991-05-27,전주,17.3,14.6,21.5,4.0,1.2,12.6,74.5,1007.1,19.3
146,-0.684,1991-05-28,전주,17.6,9.5,25.0,0.0,1.2,5.6,48.8,1009.4,21.5
146,-0.656,1991-05-29,전주,18.6,11.5,25.8,0.0,1.4,9.4,58.0,1009.5,22.7
146,-0.674,1991-05-30,전주,18.3,13.5,22.8,0.0,1.2,12.2,68.8,1009.0,21.9
146,-0.664,1991-05-31,전주,20.0,13.9,27.5,0.0,1.2,12.3,63.8,1005.3,25.6
146,-0.594,1991-06-01,전주,17.2,16.3,18.2,31.3,0.7,15.2,87.5,1004.0,18.9
146,0.154,1991-06-02,전주,19.6,16.5,24.2,11.5,0.7,16.4,82.3,999.8,21.5
146,0.424,1991-06-03,전주,17.8,16.1,19.7,9.1,0.9,16.3,91.3,1000.0,19.0
146,0.604,1991-06-04,전주,20.2,15.7,25.8,0.0,1.1,16.4,80.0,1004.7,23.1
146,0.607,1991-06-05,전주,21.5,18.2,27.4,0.0,1.1,14.7,68.3,1005.4,24.0
146,0.597,1991-06-06,전주,22.5,16.0,29.1,0.0,1.2,13.9,61.0,1004.0,25.1
146,0.647,1991-06-07,전주,22.9,14.9,29.8,0.0,1.2,15.3,63.8,1005.6,25.8
146,0.472,1991-06-08,전주,24.1,17.5,29.5,0.0,2.3,15.3,59.8,1006.3,24.8
146,0.374,1991-06-09,전주,22.1,20.5,24.0,65.5,1.9,19.9,87.8,1002.9,22.3
146,1.439,1991-06-10,전주,24.3,19.7,29.7,0.0,1.2,19.2,74.8,1004.9,24.3
146,1.238,1991-06-11,전주,25.0,21.5,28.5,16.3,2.8,21.2,79.3,998.8,24.9
146,1.418,1991-06-12,전주,24.3,19.9,27.6,0.4,3.4,20.1,77.3,997.5,24.8
146,1.559,1991-06-13,전주,22.4,17.8,28.0,0.0,1.4,16.7,70.8,1000.3,27.1
146,1.611,1991-06-14,전주,23.0,16.1,30.1,0.0,1.1,14.4,61.0,1000.9,27.5
146,1.391,1991-06-15,전주,23.4,19.2,29.2,0.0,0.9,15.9,64.3,996.3,24.9
146,1.373,1991-06-16,전주,22.3,16.4,28.7,0.0,1.1,13.9,62.3,997.9,26.2
146,1.353,1991-06-17,전주,22.2,17.7,27.8,0.0,1.3,17.1,73.8,998.5,27.1
146,1.209,1991-06-18,전주,22.2,16.1,29.6,0.0,1.0,15.3,67.5,998.7,26.2
146,1.139,1991-06-19,전주,21.4,17.9,26.4,0.0,1.0,14.8,67.3,998.9,24.4
146,1.086,1991-06-20,전주,21.5,15.9,27.1,0.0,1.3,15.0,67.8,998.9,29.7
146,0.937,1991-06-21,전주,23.2,18.4,29.4,0.0,1.4,14.9,63.3,999.6,30.4
146,0.883,1991-06-22,전주,23.2,15.7,31.3,0.0,1.2,15.0,63.0,996.9,31.0
146,0.848,1991-06-23,전주,22.5,16.4,29.6,0.0,1.3,17.6,75.5,995.0,30.9
146,0.682,1991-06-24,전주,23.6,19.1,28.2,3.5,1.2,18.2,72.8,999.5,29.1
146,0.55,1991-06-25,전주,24.3,19.6,30.3,0.2,1.1,19.0,74.0,1003.8,27.9
146,0.216,1991-06-26,전주,23.9,21.3,29.2,0.5,1.1,19.4,77.0,1005.2,27.4
146,0.166,1991-06-27,전주,25.7,20.6,31.4,0.0,1.2,18.6,66.8,1003.7,29.1
146,0.091,1991-06-28,전주,26.4,23.5,30.9,0.0,2.2,21.1,72.5,1000.7,29.1
146,0.038,1991-06-29,전주,25.8,23.6,28.2,24.2,2.4,21.7,78.0,996.8,25.4
146,0.263,1991-06-30,전주,25.3,22.6,28.0,0.0,1.1,21.9,81.8,997.3,26.0
146,0.229,1991-07-01,전주,23.9,21.8,25.7,0.5,1.1,21.1,84.5,996.3,25.0
146,-0.199,1991-07-02,전주,24.6,21.1,30.5,0.0,1.3,19.7,76.0,998.3,26.7
146,-0.387,1991-07-03,전주,26.1,21.3,31.0,0.0,1.5,19.7,69.5,999.8,29.7
146,-0.614,1991-07-04,전주,23.3,20.8,26.4,20.6,1.1,19.6,80.0,994.7,24.5
146,-0.514,1991-07-05,전주,24.5,19.7,30.0,2.0,1.1,19.6,75.5,997.1,28.5
146,-0.595,1991-07-06,전주,25.7,19.9,31.8,0.0,1.0,19.8,72.5,999.6,29.4
146,-0.668,1991-07-07,전주,23.1,20.1,25.5,46.5,2.3,19.5,80.3,991.1,22.9
146,-0.32,1991-07-08,전주,20.6,17.6,22.9,13.7,0.7,18.4,86.3,1000.3,22.3
146,-0.198,1991-07-09,전주,22.0,20.1,24.0,35.2,1.0,19.9,88.3,999.5,23.0
146,-0.53,1991-07-10,전주,22.3,20.5,25.9,15.8,1.0,20.1,87.5,1000.1,23.9
146,-0.372,1991-07-11,전주,21.9,20.0,24.6,32.2,1.0,19.2,85.0,1001.7,23.2
146,-0.363,1991-07-12,전주,21.9,19.6,25.8,14.4,1.1,19.2,85.0,999.2,23.4
146,-0.308,1991-07-13,전주,24.1,19.5,29.4,0.0,1.0,19.3,75.8,1004.2,26.9
146,-0.341,1991-07-14,전주,25.0,20.1,30.2,0.0,1.3,19.6,73.3,1004.6,26.9
146,-0.384,1991-07-15,전주,23.5,22.2,25.3,49.5,1.7,21.1,86.8,1001.3,23.5
146,-0.101,1991-07-16,전주,24.4,21.8,29.5,0.0,1.5,20.6,80.8,1000.9,27.2
146,-0.129,1991-07-17,전주,25.1,22.5,28.1,0.0,0.9,22.3,84.8,1001.3,26.0
146,-0.176,1991-07-18,전주,27.2,24.8,31.1,1.8,1.2,24.0,83.8,1002.4,28.2
146,-0.156,1991-07-19,전주,28.2,25.0,31.8,0.0,2.3,21.9,69.0,1004.1,28.7
146,-0.182,1991-07-20,전주,28.7,26.3,33.4,0.0,1.5,23.8,75.5,1004.4,30.9
146,-0.135,1991-07-21,전주,28.3,26.5,31.0,0.2,1.5,23.5,75.8,1002.5,28.9
146,-0.134,1991-07-22,전주,28.9,26.0,33.3,0.0,3.1,22.7,69.5,999.3,30.3
146,-0.189,1991-07-23,전주,27.6,23.9,28.2,41.5,2.4,23.3,78.3,1000.4,26.4
146,0.11,1991-07-24,전주,27.3,25.7,29.4,0.0,1.5,22.7,76.0,1002.1,27.3
146,0.176,1991-07-25,전주,27.0,22.5,29.5,19.8,2.8,22.7,77.8,995.5,26.9
146,0.418,1991-07-26,전주,25.6,22.0,30.7,0.7,1.2,20.1,73.0,996.5,28.4
146,0.378,1991-07-27,전주,26.1,22.2,32.3,64.6,1.0,21.2,76.8,997.6,28.9
146,0.792,1991-07-28,전주,28.2,23.4,34.2,3.9,1.3,22.4,72.0,996.9,29.7
146,0.8,1991-07-29,전주,27.9,25.9,29.2,1.7,2.6,22.1,71.3,986.8,27.6
146,0.665,1991-07-30,전주,27.0,24.8,31.4,4.2,2.0,23.1,79.5,992.3,28.5
146,0.693,1991-07-31,전주,27.7,24.6,33.3,0.0,2.0,21.6,70.5,997.9,28.3
146,0.762,1991-08-01,전주,26.3,23.5,31.2,29.5,1.3,23.2,84.0,1001.6,28.1
146,0.934,1991-08-02,전주,25.3,22.6,26.7,33.8,1.5,23.4,88.0,1001.0,26.5
146,1.179,1991-08-03,전주,25.0,22.0,29.6,0.0,1.0,20.1,75.0,1003.0,27.3
146,1.039,1991-08-04,전주,22.2,21.3,23.3,31.1,0.7,20.4,90.0,1000.2,23.4
146,1.152,1991-08-05,전주,22.2,19.7,25.8,8.0,0.8,19.6,85.5,999.9,24.4
146,1.279,1991-08-06,전주,23.7,20.1,29.3,1.5,1.1,18.7,75.8,1001.0,27.0
146,1.065,1991-08-07,전주,24.0,20.0,29.2,0.0,1.1,19.8,75.8,1000.6,27.2
146,0.932,1991-08-08,전주,24.3,19.9,29.2,0.0,1.1,18.9,72.0,998.7,25.6
146,0.786,1991-08-09,전주,20.9,19.2,22.0,53.8,0.7,19.1,89.8,997.5,22.1
146,1.054,1991-08-10,전주,24.2,19.0,30.1,0.4,0.9,19.4,75.8,996.5,25.8
146,0.981,1991-08-11,전주,25.0,22.1,29.6,21.7,0.6,21.4,81.0,999.2,27.0
146,1.114,1991-08-12,전주,25.2,21.7,29.6,4.0,0.7,21.2,79.8,1002.2,26.9
146,1.186,1991-08-13,전주,27.1,23.5,31.8,0.2,1.0,22.2,75.5,1005.1,29.7
146,1.111,1991-08-14,전주,27.5,23.3,33.3,0.0,1.1,21.6,73.3,1006.9,29.7
146,0.801,1991-08-15,전주,27.3,24.7,32.3,0.0,1.2,22.1,75.3,1005.2,29.7
146,0.801,1991-08-16,전주,26.7,22.7,31.3,0.0,1.0,20.6,70.5,1004.2,30.2
146,0.824,1991-08-17,전주,26.8,23.3,32.2,0.0,1.0,18.7,63.8,1003.4,31.1
146,0.787,1991-08-18,전주,26.4,20.5,32.7,0.0,1.0,19.3,68.0,1002.8,31.4
146,0.752,1991-08-19,전주,26.9,21.8,32.8,0.0,1.0,21.6,72.0,1001.0,31.4
146,0.71,1991-08-20,전주,28.1,23.0,34.9,1.2,1.0,21.7,71.0,997.3,33.4
146,0.652,1991-08-21,전주,28.0,22.3,34.5,0.0,1.6,19.1,61.0,994.4,32.8
146,0.655,1991-08-22,전주,25.3,23.4,28.0,5.5,1.3,21.1,77.8,992.1,26.6
146,0.46,1991-08-23,전주,24.1,22.2,25.4,13.0,4.7,18.9,72.5,986.0,23.3
146,0.531,1991-08-24,전주,25.9,22.9,29.2,0.2,1.2,21.3,77.3,993.6,26.4
146,0.434,1991-08-25,전주,26.0,22.6,30.8,0.0,1.1,21.0,75.0,1002.1,26.8
146,0.363,1991-08-26,전주,26.1,20.2,32.6,0.0,1.4,17.0,62.0,1005.5,28.1
146,-0.15,1991-08-27,전주,23.7,16.4,29.7,0.0,1.8,10.8,44.8,1008.1,26.9
146,-0.221,1991-08-28,전주,22.5,14.9,30.0,0.0,0.8,14.9,63.8,1004.3,27.9
146,-0.229,1991-08-29,전주,24.1,20.8,28.0,0.0,0.9,18.6,72.3,998.5,27.8
146,-0.283,1991-08-30,전주,23.7,18.5,29.7,0.0,1.0,16.4,66.5,998.1,29.6
146,-0.308,1991-08-31,전주,23.9,21.7,28.2,1.3,1.0,19.2,76.5,1002.4,27.1
146,-0.537,1991-09-01,전주,24.4,19.3,30.8,0.0,0.8,18.8,73.3,1006.8,29.8
146,-0.816,1991-09-02,전주,25.2,20.3,30.5,0.0,0.9,19.2,71.0,1004.9,28.3
146,-0.804,1991-09-03,전주,25.6,22.2,30.2,0.0,1.1,20.0,72.8,1004.1,29.3
146,-1.021,1991-09-04,전주,26.8,24.3,32.0,15.2,2.1,20.8,70.8,1005.3,29.9
146,-0.917,1991-09-05,전주,24.2,21.4,26.2,57.6,2.0,21.6,86.0,1005.2,24.4
146,-0.398,1991-09-06,전주,23.4,21.0,25.1,5.0,0.7,21.3,87.8,1003.6,24.8
146,-0.33,1991-09-07,전주,24.0,18.5,31.2,0.0,0.9,18.2,74.5,1002.3,26.9
146,-0.338,1991-09-08,전주,25.2,21.0,31.0,0.0,1.4,19.3,71.3,1002.1,27.2
146,-0.753,1991-09-09,전주,24.5,19.2,31.1,0.0,1.1,19.0,73.3,1004.6,27.7
146,-0.755,1991-09-10,전주,23.7,19.7,28.9,0.0,1.0,19.1,76.5,1007.3,27.1
146,-0.964,1991-09-11,전주,22.4,20.0,25.9,0.0,1.0,17.4,74.5,1005.5,24.5
146,-0.996,1991-09-12,전주,20.8,18.3,24.4,0.0,0.8,17.0,79.5,1006.4,23.0
146,-0.967,1991-09-13,전주,22.2,16.7,28.5,0.0,0.9,15.6,68.5,1006.9,26.2
146,-0.908,1991-09-14,전주,23.6,20.2,28.4,0.0,1.5,14.2,56.8,1005.9,28.4
146,-0.877,1991-09-15,전주,22.3,18.3,27.5,0.4,1.1,15.7,67.8,1013.6,25.3
